config_id,node_id,n_members,n_r3_valid,r3_valid_fraction,degree,component_id,component_size_nodes,shadow_score,top_method,top_method_fraction,method_entropy_norm,method_l1_boundary_N1,I_R3,physical_distance_v_to_N1,C_phys,size_weight,degree_weight,S_net,TOI,TOI_rank,region_class,interpretation_text,caution_text
orbital_pca2_cubes10_overlap0p35,cube12_cluster0,3182,3182,1.0,26,0,62,0.0854837489037139,Transit,0.8774355751099937,0.1849374693962734,0.1205390038404905,0.0030379216425728056,0.2952612091731792,0.9573467807645073,0.9949133406423867,0.887511217448728,0.9396790676659269,0.0766674525511436,1,high_toi_region,"Nodo cube12_cluster0 priorizado como high_toi_region con TOI=0.077, shadow_score=0.085, I_R3=0.003 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.
orbital_pca2_cubes10_overlap0p35,cube17_cluster2,8,8,1.0,3,0,62,0.2740494357573514,Radial Velocity,1.0,-0.0,1.011124845488257,0.0,0.8106775915029316,0.7199315948181663,0.27103422191650034,0.3733048224778867,0.3180854949506049,0.0627572653395493,2,high_toi_region,"Nodo cube17_cluster2 priorizado como high_toi_region con TOI=0.063, shadow_score=0.274, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.
orbital_pca2_cubes10_overlap0p35,cube26_cluster6,11,11,1.0,3,0,62,0.2398518871206464,Radial Velocity,0.9090909090909092,0.1323017760673159,0.9919901417128774,0.0,0.8169609101311752,0.7162596312006045,0.3065206658014594,0.3733048224778867,0.3382685955462278,0.05811326748427153,3,high_toi_region,"Nodo cube26_cluster6 priorizado como high_toi_region con TOI=0.058, shadow_score=0.240, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.
orbital_pca2_cubes10_overlap0p35,cube19_cluster5,11,11,1.0,3,0,62,0.2398518871206464,Radial Velocity,0.9090909090909092,0.1323017760673159,0.9919901417128774,0.0,0.8169609101311752,0.7162596312006045,0.3065206658014594,0.3733048224778867,0.3382685955462278,0.05811326748427153,4,high_toi_region,"Nodo cube19_cluster5 priorizado como high_toi_region con TOI=0.058, shadow_score=0.240, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.
orbital_pca2_cubes10_overlap0p35,cube19_cluster4,6,6,1.0,3,0,62,0.2427041750232117,Radial Velocity,1.0,-0.0,1.011124845488257,0.0,0.6755769672965244,0.7959633639616236,0.24003383568921546,0.3733048224778867,0.2993422596638316,0.057828024812911716,5,high_toi_region,"Nodo cube19_cluster4 priorizado como high_toi_region con TOI=0.058, shadow_score=0.243, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.
orbital_pca2_cubes10_overlap0p35,cube26_cluster4,6,6,1.0,3,0,62,0.2427041750232117,Radial Velocity,1.0,-0.0,1.011124845488257,0.0,0.6755769672965244,0.7959633639616236,0.24003383568921546,0.3733048224778867,0.2993422596638316,0.057828024812911716,6,high_toi_region,"Nodo cube26_cluster4 priorizado como high_toi_region con TOI=0.058, shadow_score=0.243, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.
orbital_pca2_cubes10_overlap0p35,cube25_cluster0,527,527,1.0,25,0,62,0.1564580961262041,Radial Velocity,0.6053130929791272,0.3726924519518921,0.6477454210555573,0.11827956989247312,1.1854008490850092,0.4953020073966288,0.7733117729066563,0.8773484072743342,0.8236891721311786,0.0562810757788033,7,high_toi_region,"Nodo cube25_cluster0 priorizado como high_toi_region con TOI=0.056, shadow_score=0.156, I_R3=0.118 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.
orbital_pca2_cubes10_overlap0p35,cube24_cluster1,6,6,1.0,3,0,62,0.2424045402392323,Radial Velocity,1.0,-0.0,1.0098765432098764,0.0,0.8074094563880424,0.7218376584728403,0.24003383568921546,0.3733048224778867,0.2993422596638316,0.0523779284684389,8,high_toi_region,"Nodo cube24_cluster1 priorizado como high_toi_region con TOI=0.052, shadow_score=0.242, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.
orbital_pca2_cubes10_overlap0p35,cube26_cluster0,12,12,1.0,1,0,62,0.1975304009906056,Radial Velocity,0.9166666666666666,0.1245712846525852,0.7779886148007589,0.0,0.402859879705382,0.9220571787615326,0.316394173142565,0.18665241123894336,0.2430138582859247,0.04426116486400104,9,high_toi_region,"Nodo cube26_cluster0 priorizado como high_toi_region con TOI=0.044, shadow_score=0.198, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.
orbital_pca2_cubes10_overlap0p35,cube26_cluster10,4,4,1.0,3,0,62,0.2011009153469986,Radial Velocity,1.0,-0.0,1.012954966070327,0.0,0.6757578386190236,0.795866096132521,0.19852897915802972,0.3733048224778867,0.2722348716114531,0.043571027976432856,10,high_toi_region,"Nodo cube26_cluster10 priorizado como high_toi_region con TOI=0.044, shadow_score=0.201, I_R3=0.000 y lectura prudente de posible submuestreo topologico.",TOI es un ranking topologico para priorizacion observacional; no equivale a una confirmacion de objetos ausentes.
